つんと,つんと
追加,ついか
通路,つうろ
月見,つきみ
告げる,つげる
連れる,つれる
積り,つもり
つづる,つづる
翼,つばさ
積もる,つもる
積み木,つみき
机,つくえ
続く,つづく
月日,つきひ
積み荷,つみに
伝う,つたう
包む,つつむ
強火,つよび
包み,つつみ
通過,つうか
都合,つごう
ツアー,つあー
つぶる,つぶる
募る,つのる
つばめ,つばめ
つなぎ,つなぎ
つかむ,つかむ
集う,つどう
つぼみ,つぼみ
強い,つよい
集い,つどい
詰める,つめる
尽きる,つきる
強気,つよき
つまみ,つまみ
つづり,つづり
詰まる,つまる
通知,つうち
作り,つくり
伝え,つたえ
浸かる,つかる
つるす,つるす
潰す,つぶす
連れ子,つれこ
使う,つかう
続き,つづき
作る,つくる
潰し,つぶし
勤め,つとめ
つらい,つらい
使い,つかい
ツール,つーる
つまむ,つまむ
つわり,つわり
津波,つなみ
通話,つうわ
つなぐ,つなぐ
付ける,つける
疲れ,つかれ
